rca_event_id,start_time,end_time,affected_ports,problem_type,root_cause_candidate,evidence,duration_minutes,severity_score,root_cause_score,confidence
RCA-3836,2026-02-20 19:00:00,2026-02-20 19:00:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3838,2026-02-20 19:30:00,2026-02-20 19:30:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3839,2026-02-20 19:55:00,2026-02-20 19:55:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3843,2026-02-20 21:10:00,2026-02-20 21:10:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3844,2026-02-20 21:30:00,2026-02-20 21:30:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3847,2026-02-20 22:25:00,2026-02-20 22:25:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3854,2026-02-21 00:45:00,2026-02-21 00:45:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3856,2026-02-21 01:40:00,2026-02-21 01:40:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3857,2026-02-21 02:20:00,2026-02-21 02:20:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3859,2026-02-21 02:35:00,2026-02-21 02:35:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3860,2026-02-21 02:45:00,2026-02-21 02:45:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3863,2026-02-21 03:20:00,2026-02-21 03:20:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3865,2026-02-21 03:55:00,2026-02-21 03:55:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3867,2026-02-21 04:10:00,2026-02-21 04:10:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3874,2026-02-21 06:10:00,2026-02-21 06:10:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3875,2026-02-21 06:20:00,2026-02-21 06:20:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3877,2026-02-21 06:35:00,2026-02-21 06:35:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3881,2026-02-21 07:25:00,2026-02-21 07:25:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3884,2026-02-21 08:30:00,2026-02-21 08:30:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3886,2026-02-21 08:50:00,2026-02-21 08:50:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3890,2026-02-21 10:00:00,2026-02-21 10:00:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3893,2026-02-21 10:25:00,2026-02-21 10:25:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3897,2026-02-21 12:30:00,2026-02-21 12:30:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3900,2026-02-21 13:15:00,2026-02-21 13:15:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3902,2026-02-21 13:55:00,2026-02-21 13:55:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3903,2026-02-21 14:00:00,2026-02-21 14:00:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3906,2026-02-21 14:30:00,2026-02-21 14:30:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3909,2026-02-21 15:05:00,2026-02-21 15:05:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3912,2026-02-21 15:50:00,2026-02-21 15:50:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3913,2026-02-21 16:05:00,2026-02-21 16:05:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3914,2026-02-21 16:20:00,2026-02-21 16:20:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3924,2026-02-21 17:25:00,2026-02-21 17:25:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3925,2026-02-21 17:30:00,2026-02-21 17:30:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3927,2026-02-21 17:50:00,2026-02-21 17:50:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3935,2026-02-21 21:35:00,2026-02-21 21:35:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3937,2026-02-21 21:50:00,2026-02-21 21:50:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3942,2026-02-21 22:25:00,2026-02-21 22:25:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3943,2026-02-21 22:55:00,2026-02-21 22:55:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3949,2026-02-22 00:15:00,2026-02-22 00:15:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3953,2026-02-22 01:40:00,2026-02-22 01:40:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3959,2026-02-22 03:45:00,2026-02-22 03:45:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3963,2026-02-22 05:15:00,2026-02-22 05:15:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3970,2026-02-22 07:30:00,2026-02-22 07:30:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3971,2026-02-22 07:55:00,2026-02-22 07:55:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3972,2026-02-22 08:20:00,2026-02-22 08:20:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3973,2026-02-22 08:30:00,2026-02-22 08:30:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3978,2026-02-22 09:05:00,2026-02-22 09:05:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-3984,2026-02-22 10:05:00,2026-02-22 10:05:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4000,2026-02-22 11:10:00,2026-02-22 11:10:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4016,2026-02-22 11:55:00,2026-02-22 11:55:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4034,2026-02-22 12:55:00,2026-02-22 12:55:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4039,2026-02-22 13:10:00,2026-02-22 13:10:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4058,2026-02-22 14:05:00,2026-02-22 14:05:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4076,2026-02-22 15:05:00,2026-02-22 15:05:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4088,2026-02-22 15:55:00,2026-02-22 15:55:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4103,2026-02-22 17:15:00,2026-02-22 17:15:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4111,2026-02-22 19:50:00,2026-02-22 19:50:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4130,2026-02-22 23:05:00,2026-02-22 23:05:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4131,2026-02-22 23:30:00,2026-02-22 23:30:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4132,2026-02-23 00:00:00,2026-02-23 00:00:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4135,2026-02-23 00:55:00,2026-02-23 00:55:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4138,2026-02-23 01:20:00,2026-02-23 01:20:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4139,2026-02-23 01:40:00,2026-02-23 01:40:00,port-id7428,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4148,2026-02-23 04:40:00,2026-02-23 04:40:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4150,2026-02-23 05:05:00,2026-02-23 05:05:00,port-id7429,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4153,2026-02-23 05:35:00,2026-02-23 05:35:00,port-id7427,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4166,2026-02-23 08:05:00,2026-02-23 08:05:00,port-id7430,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
RCA-4171,2026-02-23 08:20:00,2026-02-23 08:20:00,port-id7431,Queue / buffer pressure,Queue congestion / buffer pressure,"OCTETS high | DISCARDS high | ERRORS normal or not dominant | Check QoS, queue, bandwidth, top talkers, scheduled backup jobs",5,55,71,Medium
